elapsed,p10,p21,p31,p22,p32,t1,t2,p20,p30,pINJ,inj1,inj2,ign,lc
1698531001082225185,29.7279,8.52443,0.95176,1.42505,13.2573,27.0415,25.7929,2857.11,2571.85,1892.49,-273,-273,-273,288.98
1698531001151407546,29.7279,8.52443,0.95176,1.42505,13.2573,27.0415,25.7929,2857.11,2571.85,1892.49,-273,-273,-273,288.98
1698531001220481656,27.7401,7.6725,0.95176,1.42505,14.8665,26.8075,25.7148,2864.32,2576.02,1894.76,-273,-273,-273,289.486
1698531001289664499,27.9294,7.10455,1.04642,1.51971,14.6772,26.7489,25.5,2859.95,2574.12,1893.34,-273,-273,-273,289.612
1698531001358841508,27.6454,5.59002,1.04642,1.51971,15.2452,26.6222,25.9977,2862.99,2576.87,1895.05,-273,-273,-273,290.37
1698531001428020445,27.6454,5.59002,1.04642,1.51971,15.2452,26.6222,25.9977,2862.99,2576.87,1895.05,-273,-273,-273,290.37
1698531001497207439,31.7157,6.82058,0.667785,1.61437,15.0559,26.1832,25.5586,2862.99,2577.06,1898.65,-273,-273,-273,290.244
1698531001566406007,30.9585,8.42977,0.667785,1.42505,13.5413,26.3393,25.8709,2861.38,2575.36,1896.38,-273,-273,-273,290.497
1698531001635588889,30.9585,8.42977,0.667785,1.42505,13.5413,26.3393,25.8709,2861.38,2575.36,1896.38,-273,-273,-273,290.497
1698531001704770762,27.2668,6.82058,1.04642,1.51971,13.5413,26.7489,25.9684,2861.19,2575.64,1893.82,-273,-273,-273,289.928
1698531001773948757,27.5508,8.52443,1.04642,1.51971,13.2573,25.9197,25.3731,2852.94,2568.91,1891.54,-273,-273,-273,289.359
1698531001843124502,27.5508,8.52443,1.04642,1.51971,13.2573,25.9197,25.3731,2852.94,2568.91,1891.54,-273,-273,-273,289.359
1698531001912296093,29.9172,7.10455,1.04642,1.42505,14.5826,26.8562,25.6074,2863.75,2577.92,1895.33,-273,-273,-273,289.802
1698531001981473375,28.308,7.10455,0.95176,1.51971,15.2452,26.6709,25.8123,2857.87,2572.61,1893.06,-273,-273,-273,289.549
1698531002050647272,28.308,7.10455,0.95176,1.51971,15.2452,26.6709,25.8123,2857.87,2572.61,1893.06,-273,-273,-273,289.549
1698531002119822786,28.2134,5.30604,1.04642,1.51971,14.8665,26.5734,26.2613,2864.03,2578.1,1896.28,-273,-273,-273,290.244
1698531002189004832,27.7401,8.24045,1.14108,1.33039,13.352,26.4368,25.6561,2860.81,2575.55,1895.05,-273,-273,-273,289.991
1698531002258187255,27.7401,8.24045,1.14108,1.33039,13.352,26.4368,25.6561,2860.81,2575.55,1895.05,-273,-273,-273,289.991
1698531002327361694,28.2134,7.00989,0.95176,1.33039,14.7719,26.6222,25.9977,2864.03,2577.92,1896.09,-273,-273,-273,290.37
1698531002396538623,29.5386,6.5366,0.857102,1.33039,14.8665,26.6222,25.6855,2863.27,2576.78,1895.71,-273,-273,-273,289.738
1698531002465629917,30.2958,5.30604,0.95176,1.33039,14.7719,26.4174,25.949,2864.6,2577.63,1898.18,-273,-273,-273,290.939
1698531002534874699,30.2958,5.30604,0.95176,1.33039,14.7719,26.4174,25.949,2864.6,2577.63,1898.18,-273,-273,-273,290.939
1698531002604052353,30.8638,5.59002,0.762443,1.51971,13.4467,26.3393,26.1051,2863.94,2577.73,1896.47,-273,-273,-273,290.75
1698531002673226510,27.2668,5.4007,0.95176,1.42505,13.5413,26.6222,26.4661,2854.55,2570.62,1892.2,-273,-273,-273,290.054
1698531002742292137,27.2668,5.4007,0.95176,1.42505,13.5413,26.6222,26.4661,2854.55,2570.62,1892.2,-273,-273,-273,290.054
1698531002811472895,29.3493,5.11673,0.857102,1.23574,14.9612,26.1832,26.0271,2864.32,2577.92,1895.43,-273,-273,-273,290.37
1698531002880654467,27.9294,6.06331,0.95176,1.51971,14.8665,26.1832,26.2613,2858.06,2572.23,1892.3,-273,-273,-273,289.549
1698531002949829351,27.9294,6.06331,0.95176,1.51971,14.8665,26.1832,26.2613,2858.06,2572.23,1892.3,-273,-273,-273,289.549
1698531003019007443,30.8638,8.33511,0.95176,1.33039,14.7719,26.9635,25.8709,2863.84,2577.54,1895.81,-273,-273,-273,289.675
1698531003088182651,29.3493,8.24045,1.04642,1.42505,14.7719,26.4855,25.9391,2861.76,2575.83,1898.65,-273,-273,-273,289.549
1698531003157356525,29.3493,8.24045,1.04642,1.42505,14.7719,26.4855,25.9391,2861.76,2575.83,1898.65,-273,-273,-273,289.549
1698531003226533233,29.9172,7.00989,0.762443,1.51971,12.7841,26.8075,25.949,2864.5,2578.86,1896,-273,-273,-273,289.928
1698531003295707709,33.3249,8.33511,0.95176,1.33039,15.0559,26.3393,26.0271,2863.37,2576.97,1897.23,-273,-273,-273,290.497
1698531003364884429,33.3249,8.33511,0.95176,1.33039,15.0559,26.3393,26.0271,2863.37,2576.97,1897.23,-273,-273,-273,290.497
1698531003434060895,30.2958,6.72592,0.95176,1.51971,15.0559,26.5734,25.8709,2864.5,2577.82,1897.51,-273,-273,-273,291.192
1698531003503237685,26.9828,6.91524,0.95176,1.51971,14.3932,26.0271,25.8709,2864.41,2578.48,1897.51,-273,-273,-273,291.192
1698531003572332438,28.7813,6.72592,0.762443,1.42505,15.0559,26.0758,26.388,2853.98,2569.19,1891.54,-273,-273,-273,289.422
1698531003641401549,28.7813,6.72592,0.762443,1.42505,15.0559,26.0758,26.388,2853.98,2569.19,1891.54,-273,-273,-273,289.422
1698531003710580613,29.5386,5.59002,0.762443,1.42505,14.6772,26.31,25.9977,2863.94,2577.92,1895.24,-273,-273,-273,289.802
1698531003779762104,29.1599,6.25263,1.04642,1.33039,13.1627,26.8562,26.31,2857.77,2572.13,1893.44,-273,-273,-273,289.422
